Date,Adani Ports,Apollo Hospitals,Asian Paints,Axis Bank,Bajaj Auto,Bajaj Finance,Bajaj Finserv,Bharti Airtel,Bharat Petroleum,Britannia Industries,Cipla,Divi's Laboratories,Dr. Reddy's Laboratories,Eicher Motors,Grasim Industries,HCL Technologies,HDFC,HDFC Bank,Hero MotoCorp,Hindalco Industries,Hindustan Unilever,ICICI Bank,IndusInd Bank,Infosys,ITC Limited,JSW Steel,Kotak Mahindra Bank,Larsen & Toubro,Mahindra & Mahindra,Maruti Suzuki,Nestlé India,NTPC,Oil and Natural Gas Corporation,Power Grid Corporation of India,Reliance Industries,State Bank of India,Shree Cements,Sun Pharmaceutical,Tata Motors,Tata Steel,Tata Consultancy Services,Tata Consumer Products,Tech Mahindra,Titan Company,UltraTech Cement,United Phosphorus Limited,Wipro
Sector,Infrastructure ,Healthcare ,Consumer Goods ,Banking ,Automobile ,Financial Services ,Financial Services ,Telecommunication ,Energy - Oil & Gas ,Consumer Goods ,Pharmaceuticals ,Pharmaceuticals ,Pharmaceuticals ,Automobile ,Cement ,Information Technology ,Financial Services ,Banking ,Automobile ,Metals ,Consumer Goods ,Banking ,Banking ,Information Technology ,Consumer Goods ,Metals ,Banking ,Construction ,Automobile ,Automobile ,Consumer Goods ,Energy - Power ,Energy - Oil & Gas ,Energy - Power ,Energy - Oil & Gas ,Banking ,Cement ,Pharmaceuticals ,Automobile ,Metals ,Information Technology ,Consumer Goods ,Information Technology ,Consumer Durables ,Cement ,Chemicals ,Information Technology
2014-07-08,258.450012207031,1039.69995117188,590.099975585938,377.649993896484,2226.30004882812,214.375,945.299987792969,312.685638427734,190.449996948242,510.200012207031,442,752.924987792969,2680.60009765625,833.890014648438,508.103302001953,369.537506103516,818.200012207031,414.625,2579.30004882812,169,627.349975585938,256.581817626953,551.099975585938,417.768737792969,223.866668701172,118.569999694824,436.125,1115.03332519531,607.25,2589.64990234375,4983.2001953125,127.5,264.466674804687,103.312522888184,492.853240966797,257.519989013672,7277.5,726.049987792969,465.012268066406,489.277893066406,1224.72497558594,158.699996948242,526.424987792969,341.5,2499.94995117187,215.100006103516,206.156295776367
2014-07-09,264.899993896484,1015.65002441406,594.650024414063,374.720001220703,2169.64990234375,218.014999389648,938.400024414062,313.557922363281,194.283340454102,498.825012207031,436.25,732.299987792969,2663.25,818.905029296875,510.032012939453,368.299987792969,818.200012207031,415.149993896484,2537.89990234375,170.550003051758,629.849975585938,255.100006103516,543.900024414063,413.793762207031,227.66667175293,119.610000610352,432.125,1101.09997558594,589.275024414063,2516.44995117188,5007,125.541664123535,269.966674804687,102.150024414063,495.775543212891,258.225006103516,7259,724.400024414063,452.397583007813,493.851043701172,1199.07495117188,154.949996948242,516.837524414063,347.950012207031,2494,213.933334350586,204.487548828125
2014-07-10,270.299987792969,1033,587,372.410003662109,2152.19995117187,219.809997558594,953.5,306.717498779297,193.58332824707,497.5,436.049987792969,738.375,2650.64990234375,812.39501953125,512.758544921875,368.100006103516,818.200012207031,411.674987792969,2439.10009765625,176.25,631.849975585938,252.545455932617,536.150024414063,411.587493896484,228.100006103516,120.464996337891,433.225006103516,1103.16662597656,582.775024414063,2531.69995117188,4954.35009765625,125.958335876465,269.333343505859,103.162521362305,493.918151855469,254.570007324219,7205.2998046875,726.25,448.341094970703,496.756896972656,1175.90002441406,155.449996948242,505.362487792969,327.200012207031,2511.39990234375,214.033340454102,204.281295776367
2014-07-11,248.699996948242,1030.55004882813,568.849975585938,363.329986572266,2133.94995117187,212.675003051758,936.799987792969,308.048828125,187.066665649414,492.274993896484,436,737.099975585938,2700.69995117187,826.085021972656,497.46826171875,375.350006103516,818.200012207031,405.899993896484,2433.14990234375,166.75,641.849975585938,246.654541015625,536.25,415.831237792969,230.600006103516,113.764999389648,429.174987792969,1049.56665039063,582.174987792969,2504.64990234375,4992,124.75,264.100006103516,99.5250244140625,478.712280273438,242.524993896484,7209.35009765625,744.049987792969,441.217498779297,478.178527832031,1197.22497558594,149.800003051758,512.474975585937,330.399993896484,2488.39990234375,214.033340454102,207.318801879883
2014-07-14,252.800003051758,1017.59997558594,589.5,369.320007324219,2127.55004882812,214.214996337891,928,304.927032470703,189.683334350586,490.174987792969,432.649993896484,713.299987792969,2695,826.034973144531,495.632507324219,362.237487792969,818.200012207031,408.725006103516,2442.19995117187,173.399993896484,622.950012207031,244.409088134766,536.099975585938,403.15625,229.966659545898,114.930000305176,427.674987792969,1064.96667480469,583.474975585937,2509.64990234375,4957.7001953125,123.166664123535,268.5,100.462524414063,476.359588623047,241.104995727539,7205.10009765625,738,451.160858154297,489.134979248047,1213.125,151.800003051758,509.649993896484,322,2513.19995117187,212.300003051758,202.050048828125
2014-07-15,262.950012207031,1032.65002441406,582.5,379.779998779297,2155.75,219.654998779297,925.400024414063,307.176574707031,194.016662597656,491.799987792969,431.850006103516,717.099975585938,2638.85009765625,852.844970703125,499.598388671875,365.625,818.200012207031,413.399993896484,2407.35009765625,174.699996948242,618.900024414063,253.563629150391,539.950012207031,403.206237792969,228.233337402344,117.98999786377,435.774993896484,1089.09997558594,600.150024414063,2518.44995117187,4946.5,121.333335876465,275.100006103516,101.362525939941,481.535522460938,251.759994506836,7201.89990234375,739.700012207031,457.987609863281,502.235107421875,1199.65002441406,153.75,515.6875,327.75,2519.30004882812,219.199996948242,200.943801879883
2014-07-16,281,1054.94995117188,579.849975585938,392.760009765625,2137.10009765625,218.904998779297,947.599975585938,308.691558837891,196.933334350586,488.5,432.149993896484,743.849975585938,2647.19995117188,855.784973144531,505.531677246094,367.412506103516,818.200012207031,417.875,2432.75,182.300003051758,621.299987792969,265.609100341797,540.349975585938,403.700012207031,229.466659545898,120.089996337891,442.524993896484,1106.03332519531,611.025024414063,2572.14990234375,4970.5498046875,122.208335876465,277.399993896484,102.187522888184,490.203369140625,257.355010986328,7206.10009765625,744.900024414063,465.30908203125,517.050170898438,1200.92504882813,157.199996948242,519.362487792969,327.899993896484,2513.19995117187,219.733337402344,200.737548828125
2014-07-17,285.649993896484,1100.5,579.650024414063,390.839996337891,2087.64990234375,219.949996948242,942.950012207031,309.058837890625,197.033340454102,494.100006103516,437.049987792969,744.450012207031,2647.35009765625,869.299987792969,523.091491699219,366.700012207031,818.200012207031,415.899993896484,2445.55004882812,188.649993896484,626.849975585938,263.745452880859,536.900024414063,404.912506103516,229.5,122.569999694824,457.450012207031,1112.63330078125,591.724975585938,2560.35009765625,4994.7998046875,125.333335876465,275.5,104.025024414063,486.637176513672,260.225006103516,7351.4501953125,743,470.256042480469,532.389221191406,1190.97497558594,160.350006103516,525.112487792969,334.5,2592.94995117187,217.766662597656,201.506301879883
2014-07-18,288.299987792969,1086.80004882813,580.450012207031,399.160003662109,2081.25,218.380004882812,964.349975585938,308.737487792969,194.33332824707,497.325012207031,441.350006103516,748.5,2653.25,856.505004882813,516.972290039063,375.0625,818.200012207031,416.225006103516,2504.5,184.600006103516,622.5,269.172729492188,542.349975585938,406.443756103516,229.399993896484,121.944999694824,467.924987792969,1124.33337402344,591.825012207031,2524.60009765625,5012.7998046875,124.75,273.666656494141,102.82502746582,483.789154052734,256.25,7324.10009765625,742.25,470.256042480469,536.390747070313,1220.59997558594,160.649993896484,530.450012207031,329.950012207031,2551.94995117187,216.433334350586,205.143798828125
2014-07-21,288.100006103516,1078.80004882813,593.650024414063,404.670013427734,2070.69995117187,217.524993896484,950.650024414063,309.609741210937,193.800003051758,516.174987792969,438.299987792969,749.825012207031,2653.75,855.625,527.9326171875,377.012512207031,818.200012207031,413.725006103516,2516.39990234375,183.850006103516,627.549987792969,269.563629150391,559.75,400.087493896484,233.233337402344,120.290000915527,470.600006103516,1113.5,594.325012207031,2541.35009765625,5038.5498046875,123.333335876465,271.133331298828,102.675025939941,494.141052246094,252.320007324219,7353,743.700012207031,469.909759521484,536.104919433594,1231.875,159.199996948242,527.287475585938,330.950012207031,2522.55004882812,216.199996948242,204.356307983398
2014-07-22,284.799987792969,1123.09997558594,603.599975585938,403.260009765625,2070.14990234375,223.125,938.849975585937,325.172882080078,194.25,520.275024414063,441.25,738.950012207031,2723.60009765625,853.630004882812,525.787048339844,382.225006103516,818.200012207031,419.924987792969,2520.35009765625,188.25,633.599975585938,269.681823730469,558.099975585938,404.212493896484,235.266662597656,121.410003662109,474.600006103516,1103.30004882813,589.75,2513.39990234375,5203,124.875,272.600006103516,101.812522888184,510.634704589844,252.419998168945,7201.89990234375,750.599975585938,481.535064697266,535.628540039063,1266.19995117188,158.699996948242,533.837524414063,337.75,2520.64990234375,216.100006103516,209.531295776367
2014-07-23,279.799987792969,1093.09997558594,603.349975585938,400.010009765625,2105.30004882812,224.205001831055,929.849975585938,325.356506347656,200.08332824707,522.625,442,739.275024414063,2734,854.554992675781,516.92578125,385.75,818.200012207031,418.149993896484,2558.30004882813,193.75,634.099975585938,273.818176269531,555.799987792969,418.681243896484,235.766662597656,118.629997253418,466.399993896484,1102.36669921875,597.375,2490.05004882813,5171.7998046875,124.666664123535,270.200012207031,102.225021362305,511.773895263672,254.035003662109,7097.14990234375,748.849975585938,479.704681396484,528.340087890625,1293.07495117188,156.800003051758,537.575012207031,340.649993896484,2451.80004882812,212.800003051758,214.087554931641
2014-07-24,275.700012207031,1083.05004882813,620.099975585937,399.339996337891,2108.69995117188,228.580001831055,930.200012207031,325.586059570312,201,532.25,439.549987792969,750.174987792969,2704.25,848.780029296875,514.60205078125,395.625,818.200012207031,421.125,2538.19995117188,198,642.900024414063,273.890899658203,551.75,422.78125,237.633331298828,122.235000610352,469.325012207031,1108.96667480469,601.099975585938,2498.69995117187,5149.10009765625,124.75,269.933319091797,100.987525939941,515.637268066406,255.710006713867,6999.9501953125,748.200012207031,480.100433349609,541.249694824219,1297.59997558594,156.550003051758,544.662475585938,336.100006103516,2484.39990234375,209.733337402344,216.318801879883
2014-07-25,268.049987792969,1029.69995117188,637.400024414063,397.149993896484,2100.75,229.304992675781,935.400024414063,325.769683837891,197.183334350586,536.875,445.649993896484,749.049987792969,2744,858.664978027344,510.225646972656,395.587493896484,818.200012207031,417.75,2574.69995117187,191.800003051758,663.75,268.299987792969,550,419.024993896484,238.199996948242,117.894996643066,472.350006103516,1105.33337402344,605.299987792969,2509.30004882813,5166,124.125,267.399993896484,101.100021362305,506.127410888672,250.054992675781,7117.89990234375,782.200012207031,456.206726074219,531.245971679688,1302.875,153.5,544.174987792969,332.149993896484,2475.5,209.933334350586,206.643798828125
2014-07-28,266,1022.09997558594,636,395.350006103516,2084.05004882812,222.630004882812,935,324.989227294922,191.58332824707,535.575012207031,440.950012207031,736.275024414063,2769.69995117188,864.195007324219,497.220397949219,403.587493896484,818.200012207031,414.774993896484,2538.10009765625,187.800003051758,686.799987792969,263.818176269531,551.450012207031,421.387512207031,238.133331298828,119.324996948242,470.600006103516,1094.06665039063,602.924987792969,2505.5,5186.60009765625,124.208335876465,263.233337402344,99.9000244140625,498.078704833984,248.964996337891,7239.14990234375,789.150024414063,449.033660888672,522.576049804688,1294.65002441406,155.199996948242,547.762512207031,334.5,2410.35009765625,207.233337402344,208.893798828125
2014-07-30,263.649993896484,1020,643.900024414063,401.700012207031,2079.39990234375,221.354995727539,940.5,342.618255615234,191.133331298828,556.075012207031,448.200012207031,745.775024414063,2823.14990234375,851.875,505.369018554688,399.387512207031,818.200012207031,419.399993896484,2602.35009765625,192.600006103516,694.650024414063,270.627258300781,563.599975585938,421.524993896484,239.5,118.324996948242,487.125,1016.06665039063,610.849975585938,2552.44995117187,5181.85009765625,124.833335876465,265.966674804688,101.025024414063,498.351135253906,246.949996948242,7263.7001953125,790.450012207031,446.560180664063,520.289489746094,1297.52502441406,152.899993896484,540.349975585938,342.649993896484,2467.30004882812,216.16667175293,206.531295776367
2014-07-31,260.549987792969,1013.20001220703,628.650024414063,391.649993896484,2075.89990234375,219.240005493164,944.25,342.388702392578,193.383331298828,574.200012207031,456.5,737.974975585938,2808.69995117187,849.89501953125,498.018218994141,388.774993896484,818.200012207031,417,2597.14990234375,191.699996948242,686.599975585937,267.5,559.5,420.956237792969,237.366668701172,118.035003662109,476.850006103516,1001.93334960938,600.825012207031,2524.05004882812,5128.35009765625,120.875,263.566680908203,99.8250274658203,498.499725341797,243.925003051758,7394.75,790.950012207031,442.009002685547,527.244445800781,1290.02502441406,153.5,537.650024414063,341.049987792969,2420.85009765625,219.233337402344,204.150054931641
2014-08-01,259.25,999.049987792969,624.5,387,2057.89990234375,219.830001831055,950.349975585938,348.953674316406,192.449996948242,574.75,442.5,747.974975585938,2758.80004882812,840.799987792969,498.451995849609,378.8125,818.200012207031,407.725006103516,2596.55004882812,184.300003051758,693.549987792969,268.299987792969,548.599975585938,417.662506103516,233.033340454102,116.940002441406,462.649993896484,979.133361816406,587.075012207031,2586,5203.10009765625,117.291664123535,257.566680908203,97.3500213623047,483.566284179688,243.720001220703,7359.39990234375,768.799987792969,435.330657958984,522.814208984375,1258.19995117188,154.300003051758,531.8125,326.649993896484,2471.60009765625,221.800003051758,201.000045776367
2014-08-04,265.450012207031,978.150024414063,629.849975585938,390.850006103516,2088.10009765625,219.419998168945,950.700012207031,346.061431884766,200.133331298828,557.375,440.799987792969,751.125,2767.69995117187,842.650024414063,497.630950927734,388.75,818.200012207031,406.5,2600.89990234375,190.899993896484,699.650024414063,271.163635253906,554.799987792969,433.193756103516,236.33332824707,118.285003662109,468.875,995.966674804687,592.75,2645.69995117187,5208.64990234375,117.75,261.833343505859,99.3375244140625,487.875427246094,246.139999389648,7347.5,761.700012207031,441.860595703125,525.767700195313,1263.02502441406,155.5,541.775024414063,342.200012207031,2470.60009765625,222.800003051758,205.743804931641
2014-08-05,265.799987792969,975.200012207031,633.400024414063,392.950012207031,2155.60009765625,220.669998168945,957.900024414063,344.087341308594,197.616668701172,564.375,440.5,754.950012207031,2780.14990234375,844.784973144531,516.445556640625,386.112487792969,818.200012207031,410.100006103516,2583.30004882812,195.649993896484,704.849975585938,270.281829833984,555.049987792969,439.125,237.33332824707,119.294998168945,468.975006103516,993.366638183594,615.049987792969,2665.85009765625,5209.5,117.25,270.166656494141,99.3375244140625,487.305816650391,247.389999389648,7461,773.799987792969,451.952362060547,535.628540039063,1261.84997558594,154.899993896484,546.924987792969,344.350006103516,2603.30004882812,221.066665649414,206.081298828125
2014-08-06,268.5,962.75,640.650024414063,383.200012207031,2143.75,218.705001831055,949.599975585937,337.568267822266,193.766662597656,575.799987792969,435.600006103516,759.599975585938,2750.94995117187,847.200012207031,507.808959960938,386.912506103516,818.200012207031,405,2598.25,191.75,707.849975585938,263.109100341797,552.599975585938,446.981262207031,230.699996948242,116.815002441406,466.125,988.866638183594,620.575012207031,2637,5299.64990234375,117.041664123535,264.600006103516,100.537521362305,489.435638427734,242.625,7430.2998046875,759.799987792969,442.800506591797,524.481506347656,1253.32495117188,153.800003051758,551.212524414063,344.25,2546.64990234375,222.100006103516,206.775054931641
2014-08-07,266.149993896484,987.849975585938,631.950012207031,381.100006103516,2139.25,219.044998168945,941.650024414063,335.869659423828,194.983337402344,573.825012207031,434.950012207031,751.174987792969,2755.30004882813,851.085021972656,509.536285400391,379.5625,818.200012207031,405.75,2610.94995117187,189.100006103516,701.950012207031,262.700012207031,550.450012207031,438.418762207031,230.83332824707,117.525001525879,469.924987792969,987.933349609375,624.700012207031,2649.39990234375,5405,117.375,266.700012207031,100.875022888184,490.005249023438,243.610000610352,7344,758.849975585938,437.309417724609,529.531005859375,1234.90002441406,154.149993896484,552.6875,347.299987792969,2544.25,211.033340454102,207.243804931641
2014-08-08,262.100006103516,1014.95001220703,617.950012207031,371,2121.64990234375,220.395004272461,928.650024414062,343.398712158203,188.850006103516,565.049987792969,436.700012207031,750.400024414062,2782.25,847.75,505.237335205078,383.200012207031,818.200012207031,398.075012207031,2591.75,183.949996948242,702.049987792969,261.299987792969,537.200012207031,435.331237792969,232.366668701172,115.480003356934,465.799987792969,961.866638183594,614.674987792969,2622.60009765625,5363.35009765625,114.958335876465,262.799987792969,98.9250259399414,485.646545410156,241.794998168945,7244.4501953125,760.400024414063,428.305999755859,512.286499023438,1239.34997558594,150.649993896484,547.162475585938,341.950012207031,2474.55004882812,202.399993896484,205.518798828125
2014-08-11,270,1036.5,613.799987792969,376.75,2129.30004882812,224.934997558594,928.950012207031,345.648254394531,191.149993896484,577.974975585938,437.5,755.174987792969,2721.39990234375,858.784973144531,511.829040527344,378.825012207031,818.200012207031,396.475006103516,2604.94995117187,185.649993896484,697.950012207031,261.981811523437,539.700012207031,446.6875,231.800003051758,116.150001525879,475.075012207031,975.166687011719,654.299987792969,2664.55004882812,5383.14990234375,113.208335876465,262.466674804687,98.9625244140625,485.646545410156,241.445007324219,7205.2001953125,764.5,441.811126708984,509.475921630859,1234.19995117188,151.899993896484,540.299987792969,341.75,2532.64990234375,205.033340454102,203.606292724609
2014-08-12,271.350006103516,1076.69995117187,614.200012207031,381.850006103516,2135.55004882812,227.679992675781,930.25,339.680084228516,196.899993896484,576.224975585938,444.850006103516,737,2730.35009765625,929.159973144531,515.880126953125,379.287506103516,818.200012207031,403.600006103516,2597.19995117187,185.399993896484,700.900024414063,266.054534912109,545,447.100006103516,231.366668701172,117.089996337891,482.350006103516,992.733337402344,655.049987792969,2664.25,5334.10009765625,116.25,270.366668701172,99.1875228881836,487.578247070313,242.914993286133,7301.39990234375,785.25,468.969818115234,516.430908203125,1235.875,154.449996948242,541.400024414063,349.100006103516,2613.10009765625,205.533340454102,203.906295776367
2014-08-13,274.399993896484,1132.34997558594,615.75,373.899993896484,2147.94995117188,225.360000610352,922.599975585938,338.440551757812,201.216659545898,566.849975585938,440.350006103516,738.724975585938,2741.35009765625,1035.92504882813,505.725341796875,390.037506103516,818.200012207031,406.200012207031,2578.69995117187,180.050003051758,718.700012207031,264.036376953125,539.549987792969,451.049987792969,238.199996948242,117.650001525879,478.549987792969,969.066650390625,658.125,2650.94995117187,5561.0498046875,116.625,268,99.2250213623047,490.426239013672,236.895004272461,7259.5,802.599975585938,468.475128173828,509.237731933594,1250.02502441406,151.149993896484,536.974975585938,343.549987792969,2608.10009765625,203.933334350586,206.343795776367
2014-08-14,272.399993896484,1129.55004882813,617.799987792969,377.799987792969,2135,225.970001220703,940.299987792969,335.318756103516,204.449996948242,595.474975585938,448.600006103516,730.450012207031,2755.75,1002.48999023438,515.330139160156,384.5,818.200012207031,413.350006103516,2510.55004882812,178.600006103516,714.549987792969,269.027282714844,548.25,451.568756103516,237.899993896484,127.400001525879,476.674987792969,989.400024414062,660.924987792969,2666.55004882812,5572.2998046875,118.375,273.399993896484,99.9000244140625,496.766143798828,236.25,7318,814.849975585937,479.457336425781,516.097412109375,1249.875,152.100006103516,537.674987792969,350.950012207031,2632.55004882812,209.433334350586,204.731307983398
2014-08-18,273.600006103516,1119.90002441406,619.349975585938,394.700012207031,2134.5,227.630004882812,933,345.510528564453,216.16667175293,635.049987792969,471.049987792969,730.224975585938,2774.30004882812,998.715026855469,517.235656738281,380.762512207031,818.200012207031,416.174987792969,2511.44995117187,182.25,724.799987792969,278.30908203125,550.25,444.975006103516,233.766662597656,127.584999084473,483.424987792969,1010.66668701172,663.025024414063,2703.55004882812,5655.14990234375,118.833335876465,287.533325195312,101.100021362305,501.768737792969,242.119995117188,7471,816.200012207031,498.453582763672,520.622924804688,1243.80004882813,154.399993896484,550.650024414063,350.350006103516,2665.14990234375,216.366668701172,205.368804931641
2014-08-19,287.149993896484,1172.55004882813,615.299987792969,397.850006103516,2198.19995117187,227.259994506836,929.900024414063,346.290985107422,224.683334350586,641.75,474.549987792969,745.200012207031,2829.75,998.974975585938,529.954284667969,384.6875,818.200012207031,411.924987792969,2542.64990234375,180.850006103516,719.549987792969,280.527282714844,568.650024414063,443.475006103516,232.399993896484,128.604995727539,490.325012207031,1021.76666259766,687.049987792969,2749.30004882812,5764.4501953125,119.916664123535,290.133331298828,102.412521362305,499.911346435547,244.225006103516,7705.64990234375,809.75,513.343872070313,518.384033203125,1219.25,156.5,552.787475585938,348.399993896484,2718.60009765625,218.133331298828,205.275054931641
2014-08-20,293.149993896484,1174.30004882813,612.5,394.200012207031,2198.80004882812,228.494995117188,929.75,343.903717041016,222.33332824707,630.049987792969,492.350006103516,758.424987792969,2885.85009765625,999.109985351562,534.524353027344,389.637512207031,818.200012207031,410.274993896484,2537.10009765625,180.350006103516,711.849975585938,280.5,568.400024414063,444.318756103516,229.966659545898,128.505004882813,500,1011.93334960938,678.650024414063,2737.85009765625,5795.7998046875,121.083335876465,282.666656494141,102.82502746582,494.487762451172,241.475006103516,7911.35009765625,846.950012207031,506.813903808594,519.765502929688,1218.09997558594,158.5,555.424987792969,346.399993896484,2684.35009765625,213.83332824707,207.056304931641
2014-08-21,296.899993896484,1159.09997558594,613.900024414063,398.649993896484,2268.05004882813,233.229995727539,942.400024414063,340.735992431641,228.466659545898,623.099975585938,492.850006103516,771.349975585938,2838.85009765625,999.215026855469,527.940368652344,388.887512207031,818.200012207031,416.25,2557.85009765625,177.899993896484,710.349975585938,280.899993896484,568.099975585938,443.618743896484,230.766662597656,127.434997558594,509.299987792969,1022.29998779297,688.150024414063,2750.55004882813,5834.0498046875,118.75,283.933319091797,102.337524414063,492.878021240234,246.755004882812,8054.39990234375,860,507.30859375,511.238494873047,1216.22497558594,157.100006103516,559.0625,366.950012207031,2644.89990234375,217,206.681304931641
2014-08-22,297.700012207031,1131.40002441406,610.200012207031,402.799987792969,2266.35009765625,237.460006713867,965.450012207031,335.226928710937,224,624.875,499.299987792969,778.474975585938,2826.05004882812,1001.40002441406,533.075866699219,398.6875,818.200012207031,423.375,2536.44995117188,182.5,704.200012207031,279.918182373047,569.950012207031,450.125,229.100006103516,128.975006103516,515.375,1026.66662597656,695.924987792969,2754.85009765625,5809.25,118.75,284.700012207031,100.612525939941,494.462982177734,252.470001220703,8023,856.650024414063,506.121337890625,512.334106445313,1232.09997558594,155.449996948242,576.612487792969,363.25,2651.35009765625,225.66667175293,208.856307983398
2014-08-25,293.350006103516,1159,604.599975585938,398.75,2251.60009765625,239.830001831055,972.75,338.899627685547,221.566665649414,611.174987792969,507.399993896484,788.950012207031,2879.94995117187,990.505004882813,533.726501464844,399.424987792969,818.200012207031,421.725006103516,2569.5,164.850006103516,716.700012207031,275.327270507813,567.25,453.475006103516,232.866668701172,124.194999694824,522.325012207031,1018.29998779297,705.349975585937,2805.85009765625,5811.7001953125,118.166664123535,285.833343505859,99.3375244140625,493.224731445313,250.615005493164,7897.39990234375,853.549987792969,503.004760742188,487.801147460938,1261.02502441406,155.449996948242,578.412475585938,361.700012207031,2629.25,216.366668701172,208.256301879883
2014-08-26,298,1199.05004882813,608,397.600006103516,2260,241.494995117187,1018.70001220703,339.358734130859,221.566665649414,628.299987792969,512.400024414063,788.299987792969,2889.5,984.385009765625,523.587219238281,400.399993896484,818.200012207031,421.25,2564.69995117187,170.5,727.349975585938,274.19091796875,562.400024414063,453.018737792969,234.966659545898,124.98999786377,527.049987792969,1004.13336181641,699.799987792969,2772.39990234375,5868.2001953125,117.5,278.666656494141,98.2500228881836,492.01123046875,249.600006103516,7901.89990234375,864.950012207031,507.209655761719,500.139099121094,1266.90002441406,152.949996948242,588.337524414063,361.649993896484,2610.85009765625,217.033340454102,206.587554931641
2014-08-27,288.25,1189.59997558594,617.450012207031,398.75,2280.30004882812,247.554992675781,1034.44995117188,338.807830810547,225.91667175293,629.924987792969,513.349975585938,780.674987792969,2922.75,981.085021972656,525.082153320313,412.475006103516,818.200012207031,418.299987792969,2600,172.300003051758,734.849975585938,280.054534912109,577.400024414063,453.818756103516,234.899993896484,125.379997253418,520,1002.43334960938,697.950012207031,2769.25,5898.9501953125,116.25,285.433319091797,97.1250228881836,492.1845703125,250.5,7934.39990234375,862.400024414063,516.163635253906,498.471801757813,1274.97497558594,153.100006103516,582.400024414063,363.600006103516,2594.5,216.566665649414,209.456298828125
2014-08-28,282.850006103516,1173.19995117188,624.200012207031,397.25,2258.69995117187,247.139999389648,1053.30004882813,339.542358398438,231.433334350586,621.450012207031,514.200012207031,782.375,2947.89990234375,975.594970703125,526.306030273438,407.6875,818.200012207031,421.774993896484,2604.80004882812,170.100006103516,742.450012207031,283.054534912109,585.450012207031,449.850006103516,236.866668701172,124.360000610352,518.775024414063,1017.66668701172,703.599975585938,2784.5,6028.5498046875,114.5,290,96.9000244140625,494.661102294922,246.070007324219,7889.5,855.25,519.478088378906,488.896820068359,1261.17504882813,150.5,590.75,363.399993896484,2550.05004882812,210.733337402344,211.968795776367
2014-09-01,286.5,1190.15002441406,629.799987792969,405.399993896484,2260.55004882812,243.714996337891,1067.5,345.051422119141,234.949996948242,631.299987792969,529.150024414063,783.474975585937,2975.80004882813,1005.17999267578,538.288818359375,409.350006103516,818.200012207031,420.600006103516,2755.44995117187,176.149993896484,740.400024414063,290.600006103516,606.900024414063,449.956237792969,233.699996948242,132.095001220703,523.974975585938,1051.56665039063,701.674987792969,2912.80004882812,6062,116.416664123535,293.033325195312,99.3000259399414,502.288818359375,250.434997558594,7904.85009765625,842.349975585938,514.481689453125,499.329284667969,1268.57495117188,153.899993896484,592.962524414063,371.899993896484,2643.5,218.466659545898,212.193801879883
2014-09-02,288.850006103516,1178.75,624.25,409.25,2258.60009765625,242.925003051758,1101.94995117188,359.558654785156,234.550003051758,628.575012207031,557.049987792969,799.900024414063,2995.14990234375,1022.47497558594,560.124328613281,412,818.200012207031,429.600006103516,2792.89990234375,174.850006103516,732.700012207031,289.290924072266,613.650024414063,451.71875,236.466659545898,131.985000610352,529.125,1052.90002441406,697.799987792969,2915.05004882812,6094.0498046875,116.833335876465,296.366668701172,99.3750228881836,507.09326171875,252.199996948242,7927.2998046875,863.549987792969,510.771453857422,494.660858154297,1268.94995117188,155.399993896484,601.662475585938,385.350006103516,2719.25,216.366668701172,210.375045776367
2014-09-03,289.100006103516,1183.80004882813,626.349975585937,413.700012207031,2225.85009765625,248.604995727539,1098.34997558594,371.403137207031,234.850006103516,640.849975585938,553.200012207031,808.025024414063,3000.5,1110.18994140625,556.630920410156,414.5,818.200012207031,428.325012207031,2766,175.100006103516,732.799987792969,287.418182373047,616.299987792969,466.78125,232.600006103516,129.429992675781,528.450012207031,1065.46667480469,705.775024414062,2908.55004882812,6149.5498046875,116.416664123535,291.266662597656,99.5625228881836,510.783294677734,250.5,8292.7998046875,863.299987792969,517.054077148438,501.139465332031,1303.19995117188,154.25,610.787475585938,383.450012207031,2713.14990234375,228.566665649414,216.450057983398
2014-09-04,289.299987792969,1172.25,632.349975585938,416.399993896484,2301.89990234375,244.429992675781,1098.69995117188,371.403137207031,233.58332824707,627.200012207031,552.299987792969,806.424987792969,3001.30004882813,1093.80505371094,556.181701660156,415.262512207031,818.200012207031,425.924987792969,2824.60009765625,169.5,737.099975585938,285.754547119141,609.700012207031,463.59375,233.600006103516,128.145004272461,529.400024414062,1059.96667480469,705.375,2897.75,6252.9501953125,118.708335876465,291.666656494141,100.612525939941,508.133392333984,248.615005493164,8401.900390625,864.5,507.555969238281,484.990600585938,1292.375,162.199996948242,617.125,387.899993896484,2710.60009765625,246.233337402344,216.431304931641
2014-09-05,290.149993896484,1160.75,647.049987792969,415.950012207031,2339.64990234375,243.699996948242,1098.5,368.281341552734,229.566665649414,630.424987792969,557.5,826.375,2980.19995117187,1082.90502929688,552.231323242188,416.075012207031,818.200012207031,424.225006103516,2761.80004882813,167.699996948242,733.75,281.281829833984,613.200012207031,466.34375,233.866668701172,130.949996948242,539.224975585938,1075.06665039063,704.099975585938,2880.75,6187.64990234375,119.041664123535,295.700012207031,100.837524414063,508.009582519531,251.574996948242,8459.0498046875,857.849975585938,500.630249023438,489.134979248047,1299.30004882813,162.25,617.0625,387.649993896484,2670.75,252.199996948242,218.212554931641
